Sale Key,City Key,Customer Key,Bill To Customer Key,Stock Item Key,Invoice Date Key,Delivery Date Key,Salesperson Key,WWI Invoice ID,Description,Package,Quantity,Unit Price,Tax Rate,Total Excluding Tax,Tax Amount,Profit,Total Including Tax,Total Dry Items,Total Chiller Items,Lineage Key,Profit Margin,Customer Segment,Stock Item,Color,City,State Province,Customer
152723,66176,0,0,59,2015-05-13,5/14/2015,108,47048,20 mm Double sided bubble wrap 50m,Each,100,108.0,15,10800.0,1620.0,9200.0,12420.0,100,0,11,0.7407407407407407,High,20 mm Double sided bubble wrap 50m,,Yerington,Nevada,Unknown
152976,66176,0,0,20,2015-05-14,5/15/2015,108,47126,Black and yellow heavy despatch tape 48mmx100m,Each,72,4.1,15,295.2,44.28,122.4,339.48,72,0,11,0.3605514316012725,Standard,Black and yellow heavy despatch tape 48mmx100m,,Yerington,Nevada,Unknown
152977,66176,0,0,21,2015-05-14,5/15/2015,108,47126,Black and yellow heavy despatch tape  48mmx75m,Each,48,3.7,15,177.6,26.64,105.6,204.24,48,0,11,0.5170387779083431,Standard,Black and yellow heavy despatch tape 48mmx75m,,Yerington,Nevada,Unknown
152978,66176,0,0,217,2015-05-14,5/15/2015,108,47126,Office cube periscope (Black),Each,20,18.5,15,370.0,55.5,145.0,425.5,20,0,11,0.3407755581668625,Standard,Office cube periscope (Black),Black,Yerington,Nevada,Unknown
152980,66176,0,0,14,2015-05-14,5/15/2015,108,47126,Permanent marker black 5mm nib (Black) 5mm,Each,84,2.7,15,226.8,34.02,84.0,260.82,84,0,11,0.322061191626409,Standard,Permanent marker black 5mm nib (Black) 5mm,,Yerington,Nevada,Unknown
153597,48937,0,0,44,2015-05-18,5/19/2015,108,47322,Bubblewrap dispenser (Red) 1.5m,Each,7,240.0,15,1680.0,252.0,910.0,1932.0,7,0,11,0.47101449275362317,Medium,Bubblewrap dispenser (Red) 1.5m,Red,Caruthers,California,Unknown
154378,87633,0,0,6,2015-05-21,5/22/2015,108,47569,Air cushion film 200mmx200mm 325m,Each,6,90.0,15,540.0,81.0,216.0,621.0,6,0,11,0.34782608695652173,Standard,Air cushion film 200mmx200mm 325m,,Meadowdale,Washington,Unknown
155020,87633,0,0,217,2015-05-25,5/26/2015,108,47771,Office cube periscope (Black),Each,100,18.5,15,1850.0,277.5,725.0,2127.5,100,0,11,0.3407755581668625,Medium,Office cube periscope (Black),Black,Meadowdale,Washington,Unknown
155022,87633,0,0,46,2015-05-25,5/26/2015,108,47771,Bubblewrap dispenser (Black) 1.5m,Each,4,240.0,15,960.0,144.0,520.0,1104.0,4,0,11,0.47101449275362317,Medium,Bubblewrap dispenser (Black) 1.5m,Black,Meadowdale,Washington,Unknown
155060,66176,0,0,5,2015-05-25,5/26/2015,108,47783,Air cushion machine (Blue),Each,3,1899.0,15,5697.0,854.55,2277.0,6551.55,3,0,11,0.34755134281200634,High,Air cushion machine (Blue),,Yerington,Nevada,Unknown
155061,66176,0,0,12,2015-05-25,5/26/2015,108,47783,Permanent marker red 5mm nib (Red) 5mm,Each,60,2.7,15,162.0,24.3,60.0,186.3,60,0,11,0.322061191626409,Standard,Permanent marker red 5mm nib (Red) 5mm,,Yerington,Nevada,Unknown
157888,48763,0,0,32,2015-06-06,6/7/2015,108,48638,3 kg Courier post bag (White) 300x190x95mm,Each,50,0.66,15,33.0,4.95,15.0,37.95,50,0,11,0.3952569169960474,Standard,3 kg Courier post bag (White) 300x190x95mm,,Arrowhead Highlands,California,Unknown
157890,48763,0,0,115,2015-06-06,6/7/2015,108,48638,Alien officer hoodie (Black) 4XL,Each,2,35.0,15,70.0,10.5,36.0,80.5,2,0,11,0.4472049689440994,Standard,Alien officer hoodie (Black) 4XL,Black,Arrowhead Highlands,California,Unknown
129539,48833,0,0,53,2015-01-16,1/17/2015,143,39900,10 mm Anti static bubble wrap (Blue) 50m,Each,50,99.0,15,4950.0,742.5,2700.0,5692.5,50,0,11,0.4743083003952569,High,10 mm Anti static bubble wrap (Blue) 50m,Blue,Biggs,California,Unknown
129541,48833,0,0,37,2015-01-16,1/17/2015,143,39900,Shipping carton (Brown) 480x270x320mm,Each,250,2.74,15,685.0,102.75,385.0,787.75,250,0,11,0.48873373532211994,Standard,Shipping carton (Brown) 480x270x320mm,,Biggs,California,Unknown
130005,72894,0,0,44,2015-01-19,1/20/2015,143,40043,Bubblewrap dispenser (Red) 1.5m,Each,1,240.0,15,240.0,36.0,130.0,276.0,1,0,11,0.47101449275362317,Standard,Bubblewrap dispenser (Red) 1.5m,Red,Port Chilkoot,Alaska,Unknown
130006,72894,0,0,108,2015-01-19,1/20/2015,143,40043,Superhero action jacket (Blue) L,Each,3,30.0,15,90.0,13.5,24.0,103.5,3,0,11,0.2318840579710145,Standard,Superhero action jacket (Blue) L,Blue,Port Chilkoot,Alaska,Unknown
130007,72894,0,0,64,2015-01-19,1/20/2015,143,40043,10 mm Double sided bubble wrap 10m,Each,70,15.0,15,1050.0,157.5,525.0,1207.5,70,0,11,0.43478260869565216,Medium,10 mm Double sided bubble wrap 10m,,Port Chilkoot,Alaska,Unknown
133021,77092,0,0,10,2015-02-03,2/4/2015,143,40961,Packing knife with metal insert blade (Yellow) 18mm,Each,5,2.4,15,12.0,1.8,6.0,13.8,5,0,11,0.43478260869565216,Standard,Packing knife with metal insert blade (Yellow) 18mm,,Wasco,Oregon,Unknown
134278,41432,0,0,22,2015-02-11,2/12/2015,143,41364,Black and orange this way up despatch tape  48mmx100m,Each,48,4.1,15,196.8,29.52,103.2,226.32,48,0,11,0.4559915164369035,Standard,Black and orange this way up despatch tape 48mmx100m,,Jesmond Dene,California,Unknown
135272,47134,0,0,149,2015-02-16,2/17/2015,143,41663,Ride on toy sedan car (Yellow) 1/12 scale,Each,1,230.0,15,230.0,34.5,85.0,264.5,1,0,11,0.32136105860113423,Standard,Ride on toy sedan car (Yellow) 1/12 scale,Yellow,Nicasio,California,Unknown
135753,48763,0,0,47,2015-02-18,2/19/2015,143,41807,32 mm Anti static bubble wrap (Blue) 50m,Each,80,105.0,15,8400.0,1260.0,4640.0,9660.0,80,0,11,0.4803312629399586,High,32 mm Anti static bubble wrap (Blue) 50m,Blue,Arrowhead Highlands,California,Unknown
135754,48763,0,0,24,2015-02-18,2/19/2015,143,41807,Black and orange handle with care despatch tape  48mmx100m,Each,48,4.1,15,196.8,29.52,100.8,226.32,48,0,11,0.44538706256627786,Standard,Black and orange handle with care despatch tape 48mmx100m,,Arrowhead Highlands,California,Unknown
136011,41568,0,0,7,2015-02-19,2/20/2015,143,41887,Air cushion film 200mmx100mm 325m,Each,3,87.0,15,261.0,39.15,156.0,300.15,3,0,11,0.5197401299350325,Standard,Air cushion film 200mmx100mm 325m,,Lompoc,California,Unknown
141347,47692,0,0,13,2015-03-19,3/20/2015,143,43540,Permanent marker blue 5mm nib (Blue) 5mm,Each,36,2.7,15,97.2,14.58,36.0,111.78,36,0,11,0.322061191626409,Standard,Permanent marker blue 5mm nib (Blue) 5mm,,Termo,California,Unknown
141348,47692,0,0,146,2015-03-19,3/20/2015,143,43540,Ride on vintage American toy coupe (Black) 1/12 scale,Each,6,285.0,15,1710.0,256.5,780.0,1966.5,6,0,11,0.39664378337147216,Medium,Ride on vintage American toy coupe (Black) 1/12 scale,Black,Termo,California,Unknown
142805,41432,0,0,46,2015-03-25,3/26/2015,143,43977,Bubblewrap dispenser (Black) 1.5m,Each,1,240.0,15,240.0,36.0,130.0,276.0,1,0,11,0.47101449275362317,Standard,Bubblewrap dispenser (Black) 1.5m,Black,Jesmond Dene,California,Unknown
143629,72125,0,0,19,2015-03-30,3/31/2015,143,44233,Red and white urgent despatch tape 48mmx75m,Each,24,3.7,15,88.8,13.32,50.4,102.12,24,0,11,0.4935370152761457,Standard,Red and white urgent despatch tape 48mmx75m,,Wrangell,Alaska,Unknown
143631,72125,0,0,55,2015-03-30,3/31/2015,143,44233,10 mm Anti static bubble wrap (Blue) 10m,Each,70,26.0,15,1820.0,273.0,630.0,2093.0,70,0,11,0.3010033444816054,Medium,10 mm Anti static bubble wrap (Blue) 10m,Blue,Wrangell,Alaska,Unknown
145262,48851,0,0,12,2015-04-07,4/8/2015,143,44738,Permanent marker red 5mm nib (Red) 5mm,Each,96,2.7,15,259.2,38.88,96.0,298.08,96,0,11,0.32206119162640906,Standard,Permanent marker red 5mm nib (Red) 5mm,,Bombay Beach,California,Unknown
145900,87633,0,0,38,2015-04-10,4/11/2015,143,44941,Shipping carton (Brown) 457x279x279mm,Each,150,1.28,15,192.0,28.8,102.0,220.8,150,0,11,0.46195652173913043,Standard,Shipping carton (Brown) 457x279x279mm,,Meadowdale,Washington,Unknown
145999,77092,0,0,154,2015-04-10,4/11/2015,143,44970,RC big wheel monster truck with remote control (Black) 1/50 scale,Each,9,45.0,15,405.0,60.75,265.5,465.75,9,0,11,0.5700483091787439,Standard,RC big wheel monster truck with remote control (Black) 1/50 scale,Black,Wasco,Oregon,Unknown
150360,91464,0,0,11,2015-04-30,5/1/2015,143,46312,Packing knife with metal insert blade (Yellow) 9mm,Each,5,1.89,15,9.45,1.42,4.95,10.87,5,0,11,0.4553817847286109,Standard,Packing knife with metal insert blade (Yellow) 9mm,,Venersborg,Washington,Unknown
150361,91464,0,0,32,2015-04-30,5/1/2015,143,46312,3 kg Courier post bag (White) 300x190x95mm,Each,100,0.66,15,66.0,9.9,30.0,75.9,100,0,11,0.3952569169960474,Standard,3 kg Courier post bag (White) 300x190x95mm,,Venersborg,Washington,Unknown
151829,47692,0,0,52,2015-05-08,5/9/2015,143,46773,20 mm Anti static bubble wrap (Blue) 10m,Each,20,29.0,15,580.0,87.0,340.0,667.0,20,0,11,0.5097451274362819,Standard,20 mm Anti static bubble wrap (Blue) 10m,Blue,Termo,California,Unknown
151830,47692,0,0,103,2015-05-08,5/9/2015,143,46773,Superhero action jacket (Blue) 5XL,Each,6,34.0,15,204.0,30.6,60.0,234.6,6,0,11,0.2557544757033248,Standard,Superhero action jacket (Blue) 5XL,Blue,Termo,California,Unknown
151831,47692,0,0,8,2015-05-08,5/9/2015,143,46773,Large  replacement blades 18mm,Each,90,4.3,15,387.0,58.05,202.5,445.05,90,0,11,0.455005055611729,Standard,Large replacement blades 18mm,,Termo,California,Unknown
151832,47692,0,0,67,2015-05-08,5/9/2015,143,46773,Small sized bubblewrap roll 10m,Each,30,4.5,15,135.0,20.25,69.0,155.25,30,0,11,0.4444444444444444,Standard,Small sized bubblewrap roll 10m,,Termo,California,Unknown
151833,47692,0,0,155,2015-05-08,5/9/2015,143,46773,RC vintage American toy coupe with remote control (Black) 1/50 scale,Each,3,30.0,15,90.0,13.5,45.0,103.5,3,0,11,0.43478260869565216,Standard,RC vintage American toy coupe with remote control (Black) 1/50 scale,Black,Termo,California,Unknown
153342,87481,0,0,48,2015-05-16,5/17/2015,143,47241,32 mm Anti static bubble wrap (Blue) 20m,Each,40,48.0,15,1920.0,288.0,1000.0,2208.0,40,0,11,0.4528985507246377,Medium,32 mm Anti static bubble wrap (Blue) 20m,Blue,Harbour Pointe,Washington,Unknown
155803,47757,0,0,151,2015-05-28,5/29/2015,143,48002,Ride on toy sedan car (Blue) 1/12 scale,Each,7,230.0,15,1610.0,241.5,595.0,1851.5,7,0,11,0.32136105860113423,Medium,Ride on toy sedan car (Blue) 1/12 scale,Blue,Valley View Park,California,Unknown
155854,48763,0,0,13,2015-05-28,5/29/2015,143,48018,Permanent marker blue 5mm nib (Blue) 5mm,Each,60,2.7,15,162.0,24.3,60.0,186.3,60,0,11,0.322061191626409,Standard,Permanent marker blue 5mm nib (Blue) 5mm,,Arrowhead Highlands,California,Unknown
156141,76936,0,0,147,2015-05-29,5/30/2015,143,48105,Ride on vintage American toy coupe (Red) 1/12 scale,Each,9,285.0,15,2565.0,384.75,1170.0,2949.75,9,0,11,0.39664378337147216,Medium,Ride on vintage American toy coupe (Red) 1/12 scale,Red,Newberg,Oregon,Unknown
156143,76936,0,0,66,2015-05-29,5/30/2015,143,48105,Medium sized bubblewrap roll 20m,Each,50,20.0,15,1000.0,150.0,500.0,1150.0,50,0,11,0.43478260869565216,Medium,Medium sized bubblewrap roll 20m,,Newberg,Oregon,Unknown
156144,76936,0,0,105,2015-05-29,5/30/2015,143,48105,Superhero action jacket (Blue) 3XL,Each,3,34.0,15,102.0,15.3,30.0,117.3,3,0,11,0.2557544757033248,Standard,Superhero action jacket (Blue) 3XL,Blue,Newberg,Oregon,Unknown
157743,48833,0,0,22,2015-06-05,6/6/2015,143,48597,Black and orange this way up despatch tape  48mmx100m,Each,240,4.1,15,984.0,147.6,516.0,1131.6,240,0,11,0.45599151643690355,Medium,Black and orange this way up despatch tape 48mmx100m,,Biggs,California,Unknown
157745,48833,0,0,115,2015-06-05,6/6/2015,143,48597,Alien officer hoodie (Black) 4XL,Each,8,35.0,15,280.0,42.0,144.0,322.0,8,0,11,0.4472049689440994,Standard,Alien officer hoodie (Black) 4XL,Black,Biggs,California,Unknown
157746,48833,0,0,109,2015-06-05,6/6/2015,143,48597,Superhero action jacket (Blue) M,Each,9,30.0,15,270.0,40.5,72.0,310.5,9,0,11,0.2318840579710145,Standard,Superhero action jacket (Blue) M,Blue,Biggs,California,Unknown
159039,48833,0,0,52,2015-06-11,6/12/2015,143,48990,20 mm Anti static bubble wrap (Blue) 10m,Each,40,29.0,15,1160.0,174.0,680.0,1334.0,40,0,11,0.5097451274362819,Medium,20 mm Anti static bubble wrap (Blue) 10m,Blue,Biggs,California,Unknown
159043,48833,0,0,4,2015-06-11,6/12/2015,143,48990,Void fill 100 L bag (White) 100L,Each,50,12.5,15,625.0,93.75,325.0,718.75,50,0,11,0.45217391304347826,Standard,Void fill 100 L bag (White) 100L,,Biggs,California,Unknown
162015,87633,0,0,46,2015-06-29,6/30/2015,143,49918,Bubblewrap dispenser (Black) 1.5m,Each,4,240.0,15,960.0,144.0,520.0,1104.0,4,0,11,0.47101449275362317,Medium,Bubblewrap dispenser (Black) 1.5m,Black,Meadowdale,Washington,Unknown
162067,47741,0,0,147,2015-06-29,6/30/2015,143,49934,Ride on vintage American toy coupe (Red) 1/12 scale,Each,10,285.0,15,2850.0,427.5,1300.0,3277.5,10,0,11,0.39664378337147216,Medium,Ride on vintage American toy coupe (Red) 1/12 scale,Red,Twin Peaks,California,Unknown
162068,47741,0,0,10,2015-06-29,6/30/2015,143,49934,Packing knife with metal insert blade (Yellow) 18mm,Each,35,2.4,15,84.0,12.6,42.0,96.6,35,0,11,0.4347826086956522,Standard,Packing knife with metal insert blade (Yellow) 18mm,,Twin Peaks,California,Unknown
162069,47741,0,0,36,2015-06-29,6/30/2015,143,49934,Shipping carton (Brown) 305x305x305mm,Each,75,3.5,15,262.5,39.38,120.0,301.88,75,0,11,0.3975089439512389,Standard,Shipping carton (Brown) 305x305x305mm,,Twin Peaks,California,Unknown
163434,72646,0,0,4,2015-07-06,7/7/2015,143,50357,Void fill 100 L bag (White) 100L,Each,50,12.5,15,625.0,93.75,325.0,718.75,50,0,11,0.45217391304347826,Standard,Void fill 100 L bag (White) 100L,,Biorka,Alaska,Unknown
163435,72646,0,0,7,2015-07-06,7/7/2015,143,50357,Air cushion film 200mmx100mm 325m,Each,7,87.0,15,609.0,91.35,364.0,700.35,7,0,11,0.5197401299350325,Standard,Air cushion film 200mmx100mm 325m,,Biorka,Alaska,Unknown
163680,112229,0,0,36,2015-07-07,7/8/2015,143,50438,Shipping carton (Brown) 305x305x305mm,Each,100,3.5,15,350.0,52.5,160.0,402.5,100,0,11,0.39751552795031053,Standard,Shipping carton (Brown) 305x305x305mm,,Harbour Pointe,Washington,Unknown
165027,72610,0,0,118,2015-07-13,7/14/2015,143,50853,Alien officer hoodie (Black) XL,Each,7,35.0,15,245.0,36.75,126.0,281.75,7,0,11,0.4472049689440994,Standard,Alien officer hoodie (Black) XL,Black,Akhiok,Alaska,Unknown
165030,72610,0,0,217,2015-07-13,7/14/2015,143,50853,Office cube periscope (Black),Each,30,18.5,15,555.0,83.25,217.5,638.25,30,0,11,0.3407755581668625,Standard,Office cube periscope (Black),Black,Akhiok,Alaska,Unknown
165279,112081,0,0,55,2015-07-14,7/15/2015,143,50934,10 mm Anti static bubble wrap (Blue) 10m,Each,50,26.0,15,1300.0,195.0,450.0,1495.0,50,0,11,0.3010033444816054,Medium,10 mm Anti static bubble wrap (Blue) 10m,Blue,Bombay Beach,California,Unknown
165281,112081,0,0,11,2015-07-14,7/15/2015,143,50934,Packing knife with metal insert blade (Yellow) 9mm,Each,10,1.89,15,18.9,2.84,9.9,21.74,10,0,11,0.4553817847286109,Standard,Packing knife with metal insert blade (Yellow) 9mm,,Bombay Beach,California,Unknown
165282,112081,0,0,67,2015-07-14,7/15/2015,143,50934,Small sized bubblewrap roll 10m,Each,80,4.5,15,360.0,54.0,184.0,414.0,80,0,11,0.4444444444444444,Standard,Small sized bubblewrap roll 10m,,Bombay Beach,California,Unknown
165283,112081,0,0,54,2015-07-14,7/15/2015,143,50934,10 mm Anti static bubble wrap (Blue) 20m,Each,20,42.0,15,840.0,126.0,380.0,966.0,20,0,11,0.39337474120082816,Standard,10 mm Anti static bubble wrap (Blue) 20m,Blue,Bombay Beach,California,Unknown
166911,112381,0,0,36,2015-07-22,7/23/2015,143,51441,Shipping carton (Brown) 305x305x305mm,Each,150,3.5,15,525.0,78.75,240.0,603.75,150,0,11,0.39751552795031053,Standard,Shipping carton (Brown) 305x305x305mm,,Meadowdale,Washington,Unknown
166990,112063,0,0,55,2015-07-22,7/23/2015,143,51469,10 mm Anti static bubble wrap (Blue) 10m,Each,80,26.0,15,2080.0,312.0,720.0,2392.0,80,0,11,0.3010033444816054,Medium,10 mm Anti static bubble wrap (Blue) 10m,Blue,Biggs,California,Unknown
167959,72761,0,0,25,2015-07-25,7/26/2015,143,51770,Black and orange handle with care despatch tape  48mmx75m,Each,240,3.7,15,888.0,133.2,576.0,1021.2,240,0,11,0.564042303172738,Medium,Black and orange handle with care despatch tape 48mmx75m,,Iliamna,Alaska,Unknown
170288,112081,0,0,60,2015-08-06,8/7/2015,143,52488,20 mm Double sided bubble wrap 20m,Each,30,33.0,15,990.0,148.5,540.0,1138.5,30,0,11,0.4743083003952569,Medium,20 mm Double sided bubble wrap 20m,,Bombay Beach,California,Unknown
170289,112081,0,0,154,2015-08-06,8/7/2015,143,52488,RC big wheel monster truck with remote control (Black) 1/50 scale,Each,3,45.0,15,135.0,20.25,88.5,155.25,3,0,11,0.5700483091787439,Standard,RC big wheel monster truck with remote control (Black) 1/50 scale,Black,Bombay Beach,California,Unknown
172694,113033,0,0,60,2015-08-20,8/21/2015,143,53231,20 mm Double sided bubble wrap 20m,Each,80,33.0,15,2640.0,396.0,1440.0,3036.0,80,0,11,0.4743083003952569,Medium,20 mm Double sided bubble wrap 20m,,Lompoc,California,Unknown
175160,108881,0,0,153,2015-09-02,9/3/2015,143,53998,Ride on toy sedan car (Black) 1/12 scale,Each,1,230.0,15,230.0,34.5,85.0,264.5,1,0,11,0.32136105860113423,Standard,Ride on toy sedan car (Black) 1/12 scale,Black,Rail Road Flat,California,Unknown
175455,109634,0,0,29,2015-09-04,9/5/2015,143,54096,Black and orange fragile despatch tape 48mmx75m,Each,324,3.7,15,1198.8,179.82,615.6,1378.62,324,0,11,0.4465334900117509,Medium,Black and orange fragile despatch tape 48mmx75m,,Nicasio,California,Unknown
175541,111992,0,0,149,2015-09-04,9/5/2015,143,54124,Ride on toy sedan car (Yellow) 1/12 scale,Each,10,230.0,15,2300.0,345.0,850.0,2645.0,10,0,11,0.32136105860113423,Medium,Ride on toy sedan car (Yellow) 1/12 scale,Yellow,Arrowbear Lake,California,Unknown
176065,107607,0,0,9,2015-09-07,9/8/2015,143,54290,Small 9mm replacement blades 9mm,Each,40,4.1,15,164.0,24.6,60.0,188.6,40,0,11,0.3181336161187699,Standard,Small 9mm replacement blades 9mm,,Twin Peaks,California,Unknown
176062,107607,0,0,108,2015-09-07,9/8/2015,143,54290,Superhero action jacket (Blue) L,Each,1,30.0,15,30.0,4.5,8.0,34.5,1,0,11,0.2318840579710145,Standard,Superhero action jacket (Blue) L,Blue,Twin Peaks,California,Unknown
126970,66176,0,0,117,2015-01-01,1/2/2015,119,39093,Alien officer hoodie (Black) XXL,Each,5,35.0,15,175.0,26.25,90.0,201.25,5,0,11,0.4472049689440994,Standard,Alien officer hoodie (Black) XXL,Black,Yerington,Nevada,Unknown
126971,66176,0,0,55,2015-01-01,1/2/2015,119,39093,10 mm Anti static bubble wrap (Blue) 10m,Each,100,26.0,15,2600.0,390.0,900.0,2990.0,100,0,11,0.3010033444816054,Medium,10 mm Anti static bubble wrap (Blue) 10m,Blue,Yerington,Nevada,Unknown
127186,87633,0,0,24,2015-01-01,1/2/2015,119,39156,Black and orange handle with care despatch tape  48mmx100m,Each,168,4.1,15,688.8,103.32,352.8,792.12,168,0,11,0.44538706256627786,Standard,Black and orange handle with care despatch tape 48mmx100m,,Meadowdale,Washington,Unknown
127187,87633,0,0,156,2015-01-01,1/2/2015,119,39156,RC vintage American toy coupe with remote control (Red) 1/50 scale,Each,2,30.0,15,60.0,9.0,30.0,69.0,2,0,11,0.43478260869565216,Standard,RC vintage American toy coupe with remote control (Red) 1/50 scale,Red,Meadowdale,Washington,Unknown
127188,87633,0,0,55,2015-01-01,1/2/2015,119,39156,10 mm Anti static bubble wrap (Blue) 10m,Each,30,26.0,15,780.0,117.0,270.0,897.0,30,0,11,0.3010033444816054,Standard,10 mm Anti static bubble wrap (Blue) 10m,Blue,Meadowdale,Washington,Unknown
127825,47692,0,0,43,2015-01-06,1/7/2015,119,39358,Shipping carton (Brown) 413x285x187mm,Each,200,1.05,15,210.0,31.5,100.0,241.5,200,0,11,0.4140786749482402,Standard,Shipping carton (Brown) 413x285x187mm,,Termo,California,Unknown
127826,47692,0,0,21,2015-01-06,1/7/2015,119,39358,Black and yellow heavy despatch tape  48mmx75m,Each,240,3.7,15,888.0,133.2,528.0,1021.2,240,0,11,0.5170387779083431,Medium,Black and yellow heavy despatch tape 48mmx75m,,Termo,California,Unknown
128435,48833,0,0,19,2015-01-09,1/10/2015,119,39555,Red and white urgent despatch tape 48mmx75m,Each,72,3.7,15,266.4,39.96,151.2,306.36,72,0,11,0.49353701527614563,Standard,Red and white urgent despatch tape 48mmx75m,,Biggs,California,Unknown
128436,48833,0,0,38,2015-01-09,1/10/2015,119,39555,Shipping carton (Brown) 457x279x279mm,Each,175,1.28,15,224.0,33.6,119.0,257.6,175,0,11,0.4619565217391304,Standard,Shipping carton (Brown) 457x279x279mm,,Biggs,California,Unknown
128831,77092,0,0,107,2015-01-13,1/14/2015,119,39681,Superhero action jacket (Blue) XL,Each,7,30.0,15,210.0,31.5,56.0,241.5,7,0,11,0.2318840579710145,Standard,Superhero action jacket (Blue) XL,Blue,Wasco,Oregon,Unknown
128832,77092,0,0,38,2015-01-13,1/14/2015,119,39681,Shipping carton (Brown) 457x279x279mm,Each,150,1.28,15,192.0,28.8,102.0,220.8,150,0,11,0.46195652173913043,Standard,Shipping carton (Brown) 457x279x279mm,,Wasco,Oregon,Unknown
129063,47134,0,0,52,2015-01-14,1/15/2015,119,39753,20 mm Anti static bubble wrap (Blue) 10m,Each,40,29.0,15,1160.0,174.0,680.0,1334.0,40,0,11,0.5097451274362819,Medium,20 mm Anti static bubble wrap (Blue) 10m,Blue,Nicasio,California,Unknown
129579,72709,0,0,155,2015-01-16,1/17/2015,119,39912,RC vintage American toy coupe with remote control (Black) 1/50 scale,Each,7,30.0,15,210.0,31.5,105.0,241.5,7,0,11,0.43478260869565216,Standard,RC vintage American toy coupe with remote control (Black) 1/50 scale,Black,Ekwok,Alaska,Unknown
130844,48762,0,0,42,2015-01-23,1/24/2015,119,40298,Shipping carton (Brown) 500x310x310mm,Each,25,2.55,15,63.75,9.56,36.25,73.31,25,0,11,0.4944755149365707,Standard,Shipping carton (Brown) 500x310x310mm,,Arrowbear Lake,California,Unknown
131059,72894,0,0,60,2015-01-24,1/25/2015,119,40364,20 mm Double sided bubble wrap 20m,Each,80,33.0,15,2640.0,396.0,1440.0,3036.0,80,0,11,0.4743083003952569,Medium,20 mm Double sided bubble wrap 20m,,Port Chilkoot,Alaska,Unknown
132235,72761,0,0,115,2015-01-30,1/31/2015,119,40724,Alien officer hoodie (Black) 4XL,Each,7,35.0,15,245.0,36.75,126.0,281.75,7,0,11,0.4472049689440994,Standard,Alien officer hoodie (Black) 4XL,Black,Iliamna,Alaska,Unknown
132237,72761,0,0,55,2015-01-30,1/31/2015,119,40724,10 mm Anti static bubble wrap (Blue) 10m,Each,50,26.0,15,1300.0,195.0,450.0,1495.0,50,0,11,0.3010033444816054,Medium,10 mm Anti static bubble wrap (Blue) 10m,Blue,Iliamna,Alaska,Unknown
132912,48851,0,0,117,2015-02-03,2/4/2015,119,40928,Alien officer hoodie (Black) XXL,Each,6,35.0,15,210.0,31.5,108.0,241.5,6,0,11,0.4472049689440994,Standard,Alien officer hoodie (Black) XXL,Black,Bombay Beach,California,Unknown
132915,48851,0,0,8,2015-02-03,2/4/2015,119,40928,Large  replacement blades 18mm,Each,70,4.3,15,301.0,45.15,157.5,346.15,70,0,11,0.45500505561172905,Standard,Large replacement blades 18mm,,Bombay Beach,California,Unknown
133669,72125,0,0,63,2015-02-07,2/8/2015,119,41173,10 mm Double sided bubble wrap 20m,Each,50,30.0,15,1500.0,225.0,800.0,1725.0,50,0,11,0.463768115942029,Medium,10 mm Double sided bubble wrap 20m,,Wrangell,Alaska,Unknown
133954,48762,0,0,36,2015-02-10,2/11/2015,119,41262,Shipping carton (Brown) 305x305x305mm,Each,100,3.5,15,350.0,52.5,160.0,402.5,100,0,11,0.39751552795031053,Standard,Shipping carton (Brown) 305x305x305mm,,Arrowbear Lake,California,Unknown
134127,87633,0,0,105,2015-02-10,2/11/2015,119,41314,Superhero action jacket (Blue) 3XL,Each,2,34.0,15,68.0,10.2,20.0,78.2,2,0,11,0.2557544757033248,Standard,Superhero action jacket (Blue) 3XL,Blue,Meadowdale,Washington,Unknown
134289,91464,0,0,115,2015-02-11,2/12/2015,119,41367,Alien officer hoodie (Black) 4XL,Each,4,35.0,15,140.0,21.0,72.0,161.0,4,0,11,0.4472049689440994,Standard,Alien officer hoodie (Black) 4XL,Black,Venersborg,Washington,Unknown
134290,91464,0,0,2,2015-02-11,2/12/2015,119,41367,Void fill 300 L bag (White) 300L,Each,30,37.5,15,1125.0,168.75,585.0,1293.75,30,0,11,0.45217391304347826,Medium,Void fill 300 L bag (White) 300L,,Venersborg,Washington,Unknown
136437,41568,0,0,45,2015-02-23,2/24/2015,119,42021,Bubblewrap dispenser (Blue) 1.5m,Each,8,240.0,15,1920.0,288.0,1040.0,2208.0,8,0,11,0.47101449275362317,Medium,Bubblewrap dispenser (Blue) 1.5m,Blue,Lompoc,California,Unknown
139733,77092,0,0,103,2015-03-11,3/12/2015,119,43038,Superhero action jacket (Blue) 5XL,Each,6,34.0,15,204.0,30.6,60.0,234.6,6,0,11,0.2557544757033248,Standard,Superhero action jacket (Blue) 5XL,Blue,Wasco,Oregon,Unknown
139735,77092,0,0,55,2015-03-11,3/12/2015,119,43038,10 mm Anti static bubble wrap (Blue) 10m,Each,10,26.0,15,260.0,39.0,90.0,299.0,10,0,11,0.3010033444816054,Standard,10 mm Anti static bubble wrap (Blue) 10m,Blue,Wasco,Oregon,Unknown
140621,47134,0,0,14,2015-03-14,3/15/2015,119,43312,Permanent marker black 5mm nib (Black) 5mm,Each,108,2.7,15,291.6,43.74,108.0,335.34,108,0,11,0.32206119162640906,Standard,Permanent marker black 5mm nib (Black) 5mm,,Nicasio,California,Unknown
